pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
629713480,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c,17270990,AProVE23,45560,c,749009,complete,16.223898,5.076986690983176,0.0,NO
629713481,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c,17270990,UltimateAutomizer2023,47463,default,790100,complete,21.528253,8.854095458984375,0.0,NO
629713158,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c,17270675,AProVE23,45560,c,749009,complete,14.314888,4.8805012558586895,0.0,YES
629713159,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c,17270675,UltimateAutomizer2023,47463,default,790100,complete,23.308964,9.452262718928978,0.0,YES
629713560,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c,17271071,AProVE23,45560,c,749009,complete,13.562377,4.336330809863284,0.0,YES
629713561,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c,17271071,UltimateAutomizer2023,47463,default,790100,complete,21.39778,9.178665548097342,0.0,YES
629713604,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c,17271115,AProVE23,45560,c,749009,complete,10.456186,3.491924259113148,0.0,YES
629713605,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c,17271115,UltimateAutomizer2023,47463,default,790100,complete,20.843371,8.867039991077036,0.0,YES
629713068,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c,17270584,AProVE23,45560,c,749009,complete,13.421581,4.252270542085171,0.0,YES
629713069,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c,17270584,UltimateAutomizer2023,47463,default,790100,complete,21.253871,12.382566479034722,0.0,YES
629713484,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c,17270994,AProVE23,45560,c,749009,complete,10.067087,3.3989579409826547,0.0,YES
629713485,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c,17270994,UltimateAutomizer2023,47463,default,790100,complete,22.354695,9.10223214002326,0.0,YES
629713506,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c,17271016,AProVE23,45560,c,749009,complete,10.16591,3.3670309628359973,0.0,YES
629713507,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c,17271016,UltimateAutomizer2023,47463,default,790100,complete,22.376164,9.85095205390826,0.0,YES
629713130,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c,17270646,AProVE23,45560,c,749009,complete,14.20441,4.750181189971045,0.0,NO
629713131,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c,17270646,UltimateAutomizer2023,47463,default,790100,complete,18.802042,7.911691069137305,0.0,NO
629713646,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.03_true-termination.c,17271157,AProVE23,45560,c,749009,complete,19.803345,6.031737176934257,0.0,YES
629713647,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.03_true-termination.c,17271157,UltimateAutomizer2023,47463,default,790100,complete,23.908994,9.744097511982543,0.0,YES
629713540,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.04_true-termination.c,17271050,AProVE23,45560,c,749009,complete,19.837409,7.195950441993773,0.0,YES
629713541,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.04_true-termination.c,17271050,UltimateAutomizer2023,47463,default,790100,complete,22.580466,9.43911464093253,0.0,YES
629713170,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.05_true-termination.c,17270687,AProVE23,45560,c,749009,complete,19.280027,6.130388882011175,0.0,YES
629713171,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.05_true-termination.c,17270687,UltimateAutomizer2023,47463,default,790100,complete,22.132835,9.193668410880491,0.0,YES
629713366,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c,17270883,AProVE23,45560,c,749009,complete,49.059725,14.084557241993023,0.0,NO
629713367,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c,17270883,UltimateAutomizer2023,47463,default,790100,complete,22.071927,9.928755081957206,0.0,NO
629713354,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c,17270870,AProVE23,45560,c,749009,complete,14.554574,4.605979933869094,0.0,YES
629713355,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c,17270870,UltimateAutomizer2023,47463,default,790100,complete,23.593873,9.728663455927745,0.0,YES
629713524,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c,17271035,AProVE23,45560,c,749009,complete,17.298339,5.412140364060178,0.0,YES
629713525,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c,17271035,UltimateAutomizer2023,47463,default,790100,complete,22.575046,9.451420370023698,0.0,YES
629713084,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c,17270599,AProVE23,45560,c,749009,complete,11.198891,3.723534737015143,0.0,YES
629713085,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c,17270599,UltimateAutomizer2023,47463,default,790100,complete,23.811171,9.54715465195477,0.0,YES
629713592,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c,17271102,AProVE23,45560,c,749009,complete,14.54465,4.8844558680430055,0.0,YES
629713593,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c,17271102,UltimateAutomizer2023,47463,default,790100,complete,25.378199,13.50735192699358,0.0,YES
629713614,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c,17271125,AProVE23,45560,c,749009,complete,21.738673,6.7963012820109725,0.0,YES
629713615,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c,17271125,UltimateAutomizer2023,47463,default,790100,complete,24.483669,15.097617427119983,0.0,YES
629713564,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c,17271075,AProVE23,45560,c,749009,complete,13.356413,4.318482477916405,0.0,YES
629713565,C/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c,17271075,UltimateAutomizer2023,47463,default,790100,complete,22.690897,9.533895055064932,0.0,YES
629713632,C/Stroeder_15/Choose.c,17271143,AProVE23,45560,c,749009,complete,14.409674,4.650461495155469,0.0,NO
629713633,C/Stroeder_15/Choose.c,17271143,UltimateAutomizer2023,47463,default,790100,complete,25.791546,14.004902325104922,0.0,NO
629713512,C/Stroeder_15/ChooseLife.c,17271022,AProVE23,45560,c,749009,complete,8.401459,2.914029889041558,0.0,NO
629713070,C/Stroeder_15/ColonSipma-TACAS2001-Fig1_true-termination.c,17270585,AProVE23,45560,c,749009,complete,13.788717,4.495132717071101,0.0,YES
629713071,C/Stroeder_15/ColonSipma-TACAS2001-Fig1_true-termination.c,17270585,UltimateAutomizer2023,47463,default,790100,complete,32.753091,21.019669738831,0.0,YES
629713206,C/Stroeder_15/ComplInterv2.c,17270723,AProVE23,45560,c,749009,complete,8.95635,3.069486119085923,0.0,NO
629713207,C/Stroeder_15/ComplInterv2.c,17270723,UltimateAutomizer2023,47463,default,790100,complete,22.608998,8.777997182914987,0.0,NO
629713346,C/Stroeder_15/ComplInterv3.c,17270862,AProVE23,45560,c,749009,complete,7.38287,2.677072942024097,0.0,NO
629713347,C/Stroeder_15/ComplInterv3.c,17270862,UltimateAutomizer2023,47463,default,790100,complete,21.720003,9.648408486973494,0.0,NO
629713309,C/Stroeder_15/ComplxStruc.c,17270823,UltimateAutomizer2023,47463,default,790100,complete,40.313978,23.66766986087896,0.0,NO
629713586,C/Stroeder_15/ConvLower.c,17271097,AProVE23,45560,c,749009,complete,7.628411,3.133268809877336,0.0,NO
629713587,C/Stroeder_15/ConvLower.c,17271097,UltimateAutomizer2023,47463,default,790100,complete,21.127998,8.729126001009718,0.0,NO
629713166,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig1_true-termination.c,17270683,AProVE23,45560,c,749009,complete,26.511235,7.989723184844479,0.0,YES
629713167,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig1_true-termination.c,17270683,UltimateAutomizer2023,47463,default,790100,complete,23.336754,13.114782158052549,0.0,YES
629713408,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig7a_true-termination.c,17270919,AProVE23,45560,c,749009,complete,32.988679,9.75054381112568,0.0,YES
629713409,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig7a_true-termination.c,17270919,UltimateAutomizer2023,47463,default,790100,complete,27.572257,17.628394664032385,0.0,YES
629713096,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig7b_true-termination.c,17270612,AProVE23,45560,c,749009,complete,86.783258,24.99236440402456,0.0,YES
629713097,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig7b_true-termination.c,17270612,UltimateAutomizer2023,47463,default,790100,complete,28.275584,12.493544585071504,0.0,YES
629713486,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c,17270996,AProVE23,45560,c,749009,complete,12.084173,3.876886225072667,0.0,YES
629713487,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c,17270996,UltimateAutomizer2023,47463,default,790100,complete,27.016364,11.177552076987922,0.0,YES
629713088,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8a_true-termination.c,17270603,AProVE23,45560,c,749009,complete,11.164755,3.6786021168809375,0.0,YES
629713089,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8a_true-termination.c,17270603,UltimateAutomizer2023,47463,default,790100,complete,24.972428,10.348134546075016,0.0,YES
629713392,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8b_true-termination.c,17270908,AProVE23,45560,c,749009,complete,9.813131,3.307276510866359,0.0,YES
629713393,C/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8b_true-termination.c,17270908,UltimateAutomizer2023,47463,default,790100,complete,26.902963,12.593341938918456,0.0,YES
629713556,C/Stroeder_15/Copenhagen_true-termination.c,17271067,AProVE23,45560,c,749009,complete,10.915725,3.6178680460434407,0.0,YES
629713557,C/Stroeder_15/Copenhagen_true-termination.c,17271067,UltimateAutomizer2023,47463,default,790100,complete,21.945185,9.058822756865991,0.0,YES
629713388,C/Stroeder_15/Cousot.c,17270904,AProVE23,45560,c,749009,complete,12.071576,4.204252241179347,0.0,NO
629713389,C/Stroeder_15/Cousot.c,17270904,UltimateAutomizer2023,47463,default,790100,complete,25.033744,10.502203448908404,0.0,NO
629713374,C/Stroeder_15/DivMinus.c,17270891,AProVE23,45560,c,749009,complete,18.384326,5.740930079948157,0.0,YES
629713375,C/Stroeder_15/DivMinus.c,17270891,UltimateAutomizer2023,47463,default,790100,complete,21.086011,9.55258383299224,0.0,YES
629713030,C/Stroeder_15/DivMinus2.c,17270546,AProVE23,45560,c,749009,complete,28.358237,10.457524318946524,0.0,YES
629713031,C/Stroeder_15/DivMinus2.c,17270546,UltimateAutomizer2023,47463,default,790100,complete,26.062815,14.289477444021031,0.0,YES
629713324,C/Stroeder_15/DivWithoutMinus.c,17270841,AProVE23,45560,c,749009,complete,28.796554,8.667189633939415,0.0,NO
629713325,C/Stroeder_15/DivWithoutMinus.c,17270841,UltimateAutomizer2023,47463,default,790100,complete,26.981011,11.1273119749967,0.0,NO
629713516,C/Stroeder_15/easy1_true-termination.c,17271026,AProVE23,45560,c,749009,complete,13.731297,4.45482086809352,0.0,YES
629713517,C/Stroeder_15/easy1_true-termination.c,17271026,UltimateAutomizer2023,47463,default,790100,complete,22.363014,8.965384260984138,0.0,YES
629713312,C/Stroeder_15/easy2_true-termination.c,17270828,AProVE23,45560,c,749009,complete,12.20076,4.04357776301913,0.0,YES
629713313,C/Stroeder_15/easy2_true-termination.c,17270828,UltimateAutomizer2023,47463,default,790100,complete,23.40407,10.268202936043965,0.0,YES
629713154,C/Stroeder_15/Et1.c,17270671,AProVE23,45560,c,749009,complete,17.247769,6.355685126967728,0.0,YES
629713155,C/Stroeder_15/Et1.c,17270671,UltimateAutomizer2023,47463,default,790100,complete,21.186545,9.513362111058086,0.0,YES
629713338,C/Stroeder_15/Et2.c,17270855,AProVE23,45560,c,749009,complete,14.590135,5.23456801706925,0.0,NO
629713339,C/Stroeder_15/Et2.c,17270855,UltimateAutomizer2023,47463,default,790100,complete,20.346217,9.11768301599659,0.0,NO
629713600,C/Stroeder_15/Et4.c,17271111,AProVE23,45560,c,749009,complete,18.317645,6.2444984840694815,0.0,NO
629713601,C/Stroeder_15/Et4.c,17271111,UltimateAutomizer2023,47463,default,790100,complete,19.921559,11.564424012089148,0.0,NO
629713306,C/Stroeder_15/Even.c,17270822,AProVE23,45560,c,749009,complete,17.560221,5.385011586826295,0.0,NO
629713307,C/Stroeder_15/Even.c,17270822,UltimateAutomizer2023,47463,default,790100,complete,21.708161,12.250460708048196,0.0,NO
629713420,C/Stroeder_15/Ex01.c,17270931,AProVE23,45560,c,749009,complete,6.297628,2.3203682149760425,0.0,NO
629713421,C/Stroeder_15/Ex01.c,17270931,UltimateAutomizer2023,47463,default,790100,complete,20.191476,8.968134857015684,0.0,NO
629713538,C/Stroeder_15/Ex02.c,17271048,AProVE23,45560,c,749009,complete,7.2529,2.5988904130645096,0.0,NO
629713539,C/Stroeder_15/Ex02.c,17271048,UltimateAutomizer2023,47463,default,790100,complete,21.688639,9.659840693930164,0.0,NO
629713590,C/Stroeder_15/Ex03.c,17271101,AProVE23,45560,c,749009,complete,7.752026,3.121142951073125,0.0,NO
629713591,C/Stroeder_15/Ex03.c,17271101,UltimateAutomizer2023,47463,default,790100,complete,24.001226,15.179730207892137,0.0,NO
629713226,C/Stroeder_15/Ex04.c,17270743,AProVE23,45560,c,749009,complete,6.367438,2.484401801833883,0.0,NO
629713227,C/Stroeder_15/Ex04.c,17270743,UltimateAutomizer2023,47463,default,790100,complete,20.651137,8.82730705710128,0.0,NO
629713334,C/Stroeder_15/Ex05.c,17270851,AProVE23,45560,c,749009,complete,5.005287,2.347064075991512,0.0,NO
629713335,C/Stroeder_15/Ex05.c,17270851,UltimateAutomizer2023,47463,default,790100,complete,19.071557,7.881167018087581,0.0,NO
629713134,C/Stroeder_15/Ex06.c,17270650,AProVE23,45560,c,749009,complete,8.453504,2.9496908441651613,0.0,NO
629713135,C/Stroeder_15/Ex06.c,17270650,UltimateAutomizer2023,47463,default,790100,complete,24.193006,14.214337097015232,0.0,NO
629713054,C/Stroeder_15/Ex07.c,17270570,AProVE23,45560,c,749009,complete,8.385556,2.951952686998993,0.0,NO
629713055,C/Stroeder_15/Ex07.c,17270570,UltimateAutomizer2023,47463,default,790100,complete,23.471729,9.518433167831972,0.0,NO
629713520,C/Stroeder_15/Ex08.c,17271031,AProVE23,45560,c,749009,complete,47.302412,12.960208392003551,0.0,NO
629713521,C/Stroeder_15/Ex08.c,17271031,UltimateAutomizer2023,47463,default,790100,complete,43.553947,17.802217717980966,0.0,NO
629713492,C/Stroeder_15/Fibonacci.c,17271002,AProVE23,45560,c,749009,complete,25.646603,9.055381064070389,0.0,NO
629713128,C/Stroeder_15/Flip.c,17270644,AProVE23,45560,c,749009,complete,6.975672,2.473441754933446,0.0,NO
629713129,C/Stroeder_15/Flip.c,17270644,UltimateAutomizer2023,47463,default,790100,complete,21.572857,8.815829853061587,0.0,NO
629713318,C/Stroeder_15/Flip2.c,17270835,AProVE23,45560,c,749009,complete,11.190094,3.946526502957568,0.0,NO
629713319,C/Stroeder_15/Flip2.c,17270835,UltimateAutomizer2023,47463,default,790100,complete,28.473119,12.916456292150542,0.0,NO
629713290,C/Stroeder_15/Gauss.c,17270806,AProVE23,45560,c,749009,complete,20.365186,6.27256557601504,0.0,NO
629713291,C/Stroeder_15/Gauss.c,17270806,UltimateAutomizer2023,47463,default,790100,complete,24.237317,10.345111947041003,0.0,NO
629713234,C/Stroeder_15/GCD.c,17270752,AProVE23,45560,c,749009,complete,19.836344,6.535212304908782,0.0,NO
629713235,C/Stroeder_15/GCD.c,17270752,UltimateAutomizer2023,47463,default,790100,complete,24.191662,11.1486138519831,0.0,NO
629713036,C/Stroeder_15/gcd1_true-termination.c,17270552,AProVE23,45560,c,749009,complete,82.085805,28.018169800983745,0.0,YES
629713037,C/Stroeder_15/gcd1_true-termination.c,17270552,UltimateAutomizer2023,47463,default,790100,complete,28.998838,15.925493067130446,0.0,YES
629713518,C/Stroeder_15/GCD2.c,17271029,AProVE23,45560,c,749009,complete,19.770778,7.082773336907849,0.0,NO
629713519,C/Stroeder_15/GCD2.c,17271029,UltimateAutomizer2023,47463,default,790100,complete,20.932371,8.485360801918432,0.0,NO
629713638,C/Stroeder_15/GCD3.c,17271149,AProVE23,45560,c,749009,complete,26.5839,7.947858002968132,0.0,YES
629713639,C/Stroeder_15/GCD3.c,17271149,UltimateAutomizer2023,47463,default,790100,complete,27.989925,14.5894131581299,0.0,YES
629713196,C/Stroeder_15/GCD4.c,17270714,AProVE23,45560,c,749009,complete,28.361449,8.40538369701244,0.0,YES
629713197,C/Stroeder_15/GCD4.c,17270714,UltimateAutomizer2023,47463,default,790100,complete,28.460259,13.530809555901214,0.0,YES
629713450,C/Stroeder_15/genady_true-termination.c,17270961,AProVE23,45560,c,749009,complete,19.717138,7.216940412996337,0.0,YES
629713451,C/Stroeder_15/genady_true-termination.c,17270961,UltimateAutomizer2023,47463,default,790100,complete,22.273067,9.055051205214111,0.0,YES
629713178,C/Stroeder_15/GopanReps-CAV2006-Fig1a_true-termination.c.c,17270695,AProVE23,45560,c,749009,complete,15.826672,5.06747537991032,0.0,YES
629713179,C/Stroeder_15/GopanReps-CAV2006-Fig1a_true-termination.c.c,17270695,UltimateAutomizer2023,47463,default,790100,complete,25.149269,10.46050509507768,0.0,YES
629713122,C/Stroeder_15/Gothenburg_true-termination.c,17270637,AProVE23,45560,c,749009,complete,29.415923,9.27395906089805,0.0,YES
629713123,C/Stroeder_15/Gothenburg_true-termination.c,17270637,UltimateAutomizer2023,47463,default,790100,complete,29.809418,14.573697613785043,0.0,YES
629713292,C/Stroeder_15/GulavaniGulwani-CAV2008-Fig1a_true-termination.c,17270808,AProVE23,45560,c,749009,complete,19.463102,6.3903645721729845,0.0,YES
629713293,C/Stroeder_15/GulavaniGulwani-CAV2008-Fig1a_true-termination.c,17270808,UltimateAutomizer2023,47463,default,790100,complete,25.424798,10.974407111061735,0.0,YES
629713532,C/Stroeder_15/GulavaniGulwani-CAV2008-Fig1b_true-termination.c,17271043,AProVE23,45560,c,749009,complete,20.175438,6.274760719854385,0.0,YES
629713533,C/Stroeder_15/GulavaniGulwani-CAV2008-Fig1b_true-termination.c,17271043,UltimateAutomizer2023,47463,default,790100,complete,23.511441,10.1898668569047,0.0,YES
629713112,C/Stroeder_15/GulavaniGulwani-CAV2008-Fig1c_true-termination.c,17270627,AProVE23,45560,c,749009,complete,10.803385,3.6273450639564544,0.0,YES
629713113,C/Stroeder_15/GulavaniGulwani-CAV2008-Fig1c_true-termination.c,17270627,UltimateAutomizer2023,47463,default,790100,complete,22.18603,8.849968968890607,0.0,YES
629713317,C/Stroeder_15/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c,17270833,UltimateAutomizer2023,47463,default,790100,complete,29.717062,13.766072579892352,0.0,YES
629713288,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c,17270804,AProVE23,45560,c,749009,complete,11.805284,3.937199871055782,0.0,YES
629713289,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c,17270804,UltimateAutomizer2023,47463,default,790100,complete,22.108805,9.95738777401857,0.0,YES
629713040,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c,17270556,AProVE23,45560,c,749009,complete,8.822582,3.0047497029881924,0.0,YES
629713041,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c,17270556,UltimateAutomizer2023,47463,default,790100,complete,20.084499,9.45672035496682,0.0,YES
629713216,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c,17270733,AProVE23,45560,c,749009,complete,9.048231,3.113118130946532,0.0,YES
629713217,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c,17270733,UltimateAutomizer2023,47463,default,790100,complete,20.890166,8.971050146967173,0.0,YES
629713060,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c,17270576,AProVE23,45560,c,749009,complete,16.839357,5.097379939164966,0.0,YES
629713061,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c,17270576,UltimateAutomizer2023,47463,default,790100,complete,22.119541,16.44972958206199,0.0,YES
629713640,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c,17271151,AProVE23,45560,c,749009,complete,16.843583,5.081454499159008,0.0,YES
629713641,C/Stroeder_15/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c,17271151,UltimateAutomizer2023,47463,default,790100,complete,29.348655,13.248687913874164,0.0,YES
629713394,C/Stroeder_15/IntPath.c,17270910,AProVE23,45560,c,749009,complete,5.588863,2.0611739128362387,0.0,YES
629713395,C/Stroeder_15/IntPath.c,17270910,UltimateAutomizer2023,47463,default,790100,complete,20.13396,12.124362440081311,0.0,YES
629713048,C/Stroeder_15/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c,17270564,AProVE23,45560,c,749009,complete,22.318206,6.661721596959978,0.0,YES
629713049,C/Stroeder_15/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c,17270564,UltimateAutomizer2023,47463,default,790100,complete,22.403549,9.09160505887121,0.0,YES
629713162,C/Stroeder_15/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination.c,17270680,AProVE23,45560,c,749009,complete,62.998846,20.25551934703253,0.0,YES
629713163,C/Stroeder_15/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination.c,17270680,UltimateAutomizer2023,47463,default,790100,complete,30.546948,13.218719063093886,0.0,YES
629713064,C/Stroeder_15/Lcm.c,17270580,AProVE23,45560,c,749009,complete,39.367161,23.47406089003198,0.0,NO
629713065,C/Stroeder_15/Lcm.c,17270580,UltimateAutomizer2023,47463,default,790100,complete,21.364738,9.050367404939609,0.0,NO
629713384,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex1_true-termination.c,17270901,AProVE23,45560,c,749009,complete,17.160339,5.337511060992256,0.0,YES
629713385,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex1_true-termination.c,17270901,UltimateAutomizer2023,47463,default,790100,complete,21.990726,9.829379516886547,0.0,YES
629713188,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex7_true-termination.c,17270706,AProVE23,45560,c,749009,complete,16.641566,5.067654838087037,0.0,YES
629713189,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex7_true-termination.c,17270706,UltimateAutomizer2023,47463,default,790100,complete,22.380728,12.891180945094677,0.0,YES
629713612,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex8_true-termination.c,17271123,AProVE23,45560,c,749009,complete,15.391133,4.889409088063985,0.0,YES
629713613,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex8_true-termination.c,17271123,UltimateAutomizer2023,47463,default,790100,complete,22.702702,13.78588395495899,0.0,YES
629713080,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex9_true-termination.c,17270595,AProVE23,45560,c,749009,complete,12.019812,4.104809724027291,0.0,YES
629713081,C/Stroeder_15/LeikeHeizmann-TACAS2014-Ex9_true-termination.c,17270595,UltimateAutomizer2023,47463,default,790100,complete,24.13487,11.187648124061525,0.0,YES
629713378,C/Stroeder_15/LeikeHeizmann-TACAS2014-Fig1_true-termination.c,17270895,AProVE23,45560,c,749009,complete,12.300982,4.267127580009401,0.0,YES
629713379,C/Stroeder_15/LeikeHeizmann-TACAS2014-Fig1_true-termination.c,17270895,UltimateAutomizer2023,47463,default,790100,complete,21.986021,9.692467679968104,0.0,YES
629713352,C/Stroeder_15/LeikeHeizmann-WST2014-Ex5_false-termination.c,17270868,AProVE23,45560,c,749009,complete,18.671329,5.534884352004156,0.0,NO
629713132,C/Stroeder_15/LeikeHeizmann-WST2014-Ex6_false-termination.c,17270648,AProVE23,45560,c,749009,complete,7.247093,2.5708950348198414,0.0,NO
629713133,C/Stroeder_15/LeikeHeizmann-WST2014-Ex6_false-termination.c,17270648,UltimateAutomizer2023,47463,default,790100,complete,21.307834,8.972682727035135,0.0,NO
629713258,C/Stroeder_15/Lobnya-Boolean-Reordered_true-termination.c,17270774,AProVE23,45560,c,749009,complete,10.128857,3.380692354869097,0.0,YES
629713259,C/Stroeder_15/Lobnya-Boolean-Reordered_true-termination.c,17270774,UltimateAutomizer2023,47463,default,790100,complete,24.705233,12.495884094852954,0.0,YES
629713432,C/Stroeder_15/Log.c,17270943,AProVE23,45560,c,749009,complete,14.377376,4.77019566600211,0.0,YES
629713433,C/Stroeder_15/Log.c,17270943,UltimateAutomizer2023,47463,default,790100,complete,23.987137,10.847815204877406,0.0,YES
629713422,C/Stroeder_15/LogAG.c,17270933,AProVE23,45560,c,749009,complete,22.609429,7.293926449026912,0.0,YES
629713423,C/Stroeder_15/LogAG.c,17270933,UltimateAutomizer2023,47463,default,790100,complete,24.838256,10.907642279053109,0.0,YES
629713332,C/Stroeder_15/Loop.c,17270849,AProVE23,45560,c,749009,complete,6.076488,2.2132990199606866,0.0,NO
629713333,C/Stroeder_15/Loop.c,17270849,UltimateAutomizer2023,47463,default,790100,complete,20.043965,8.60641580587253,0.0,NO
629713410,C/Stroeder_15/Madrid_false-termination.c,17270921,AProVE23,45560,c,749009,complete,5.188029,1.992525773122907,0.0,NO
629713411,C/Stroeder_15/Madrid_false-termination.c,17270921,UltimateAutomizer2023,47463,default,790100,complete,20.093253,8.376865869853646,0.0,NO
629713472,C/Stroeder_15/Marbie1.c,17270982,AProVE23,45560,c,749009,complete,6.195282,2.2930394150316715,0.0,NO
629713473,C/Stroeder_15/Marbie1.c,17270982,UltimateAutomizer2023,47463,default,790100,complete,21.775557,8.631041375920177,0.0,NO
629713582,C/Stroeder_15/Marbie2.c,17271093,AProVE23,45560,c,749009,complete,6.225942,2.2535752980038524,0.0,NO
629713583,C/Stroeder_15/Marbie2.c,17271093,UltimateAutomizer2023,47463,default,790100,complete,21.24205,8.562112258048728,0.0,NO
629713090,C/Stroeder_15/Masse-VMCAI2014-Ex6_true-termination.c,17270606,AProVE23,45560,c,749009,complete,17.546309,5.51959680696018,0.0,YES
629713091,C/Stroeder_15/Masse-VMCAI2014-Ex6_true-termination.c,17270606,UltimateAutomizer2023,47463,default,790100,complete,25.15688,9.726278094109148,0.0,YES
629713192,C/Stroeder_15/Masse-VMCAI2014-Fig1a_true-termination.c,17270710,AProVE23,45560,c,749009,complete,16.564676,5.283109057927504,0.0,YES
629713193,C/Stroeder_15/Masse-VMCAI2014-Fig1a_true-termination.c,17270710,UltimateAutomizer2023,47463,default,790100,complete,28.363132,15.301728507969528,0.0,YES
